path,git_blob_id,sha256,bytes,lines,language,generated,generator,public_surface,security_critical,science_critical,authority_critical,reviewer,review_status,requirements,assumptions,defects,tests,evidence,disposition,completed_at
ncp-ts/src/generated/ChannelSpec.ts,347d3c361511582fb9d2d09a54baecf6e6f6428c,4fd9845b7819a6ec39e51279719c2ddbe85b274bf81494c500a23dbfe4d9c43d,468,8,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,NO,NO,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:347d3c361511582fb9d2d09a54baecf6e6f6428c;sha256:4fd9845b7819a6ec39e51279719c2ddbe85b274bf81494c500a23dbfe4d9c43d,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/ChannelValue.ts,0abdd75851fd82e27a648b8831f4e4e20e3cf03b,e6e2d0ca5e97dafa717c1d47d180e84cc4afd45fe5b9c5e7d2bcafdfb403b8ba,333,7,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,NO,NO,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:0abdd75851fd82e27a648b8831f4e4e20e3cf03b;sha256:e6e2d0ca5e97dafa717c1d47d180e84cc4afd45fe5b9c5e7d2bcafdfb403b8ba,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/CloseSession.ts,1eff1525e60464c63711a5a0e4c11673070f33ce,83c33a07e1ebe99d15afcdf9591b6b94d1efd765d8e142735bf249f4c11ec481,538,10,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,NO,NO,/root/repo_gap_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:1eff1525e60464c63711a5a0e4c11673070f33ce;sha256:83c33a07e1ebe99d15afcdf9591b6b94d1efd765d8e142735bf249f4c11ec481,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/CommandFrame.ts,10fe94cdff5caf5e719d2454835eb5b47a134da4,ac99ba995d80864b983821d0e0a7394207fba6a5c38d28f019663a531fbf39c2,2342,53,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,NO,YES,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:10fe94cdff5caf5e719d2454835eb5b47a134da4;sha256:ac99ba995d80864b983821d0e0a7394207fba6a5c38d28f019663a531fbf39c2,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/ControlStatus.ts,50816a462b4400270590b3667cddfcc1ad81c670,86d339102a2e56564be4ddbd0ac2e1f16dd7d29a02f555a9c711378d78a0fd0e,938,24,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,NO,NO,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:50816a462b4400270590b3667cddfcc1ad81c670;sha256:86d339102a2e56564be4ddbd0ac2e1f16dd7d29a02f555a9c711378d78a0fd0e,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/EntityBinding.ts,f762166fdd04193fc0a60b5325ad3a7ba52c6b53,e2e300e4a59f51b66f5cccb8112f8685bb4f905ecf221a871278ed7fed982f91,345,11,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,NO,NO,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:f762166fdd04193fc0a60b5325ad3a7ba52c6b53;sha256:e2e300e4a59f51b66f5cccb8112f8685bb4f905ecf221a871278ed7fed982f91,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/EntityRef.ts,c5084ba16410f99aa7a776d8b68b46c4eee07eff,5507c70abc230bcfa2b8a2217a0e6ac9e7af05124b9dd808425aca3dac1216c0,336,7,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,NO,NO,/root/repo_gap_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:c5084ba16410f99aa7a776d8b68b46c4eee07eff;sha256:5507c70abc230bcfa2b8a2217a0e6ac9e7af05124b9dd808425aca3dac1216c0,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/EntityRole.ts,b9a867d1bf1b8b643ac2cc8ce0988d97f8616737,6a551265cae14a9a2a12266d7e5f26f0d65a4aaf85d5f82f9c76707896fafd7a,249,6,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,NO,NO,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:b9a867d1bf1b8b643ac2cc8ce0988d97f8616737;sha256:6a551265cae14a9a2a12266d7e5f26f0d65a4aaf85d5f82f9c76707896fafd7a,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/ErrorFrame.ts,fc0b29957edf662f7068dfde45045adc68dbeb96,20d9a7a56b2e9c117e3903891ac813d1a676a316f6a6cda4c0b0c153bd9ae70c,1121,23,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,NO,NO,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:fc0b29957edf662f7068dfde45045adc68dbeb96;sha256:20d9a7a56b2e9c117e3903891ac813d1a676a316f6a6cda4c0b0c153bd9ae70c,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/GatewayAttribution.ts,470f9f92e8890444625032904af8b5e44afceb8b,209b55b4893a3f6b397dd31061ded1a4e74ee48fa573c97ae590dd2460578c20,382,8,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,NO,YES,/root/repo_gap_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:470f9f92e8890444625032904af8b5e44afceb8b;sha256:209b55b4893a3f6b397dd31061ded1a4e74ee48fa573c97ae590dd2460578c20,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/IdentityClaim.ts,2c54c62473e7126c56a909554af64ce70f1b51d6,992079d46f17a24a15e798cf044c0e05f35b9776dbf1505743ee14e12bfcb861,460,9,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,NO,NO,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:2c54c62473e7126c56a909554af64ce70f1b51d6;sha256:992079d46f17a24a15e798cf044c0e05f35b9776dbf1505743ee14e12bfcb861,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/LifecycleState.ts,493dcb9ece43b347c2022b7b1a88c72347a68124,2a3931c7f8a0454f6512d6da85e662e228ccffebbb09715f9c71d9fbf322d027,329,6,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,NO,NO,/root/repo_gap_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:493dcb9ece43b347c2022b7b1a88c72347a68124;sha256:2a3931c7f8a0454f6512d6da85e662e228ccffebbb09715f9c71d9fbf322d027,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/LinkStatus.ts,4c2221b83504d6ca8b3e57d21307f8f3a670ad5f,abbeaa772ace29e9de2570968ab6bfcb2bd2a0d6cb7943db70c8c2bb42273ad1,1456,32,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,NO,NO,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:4c2221b83504d6ca8b3e57d21307f8f3a670ad5f;sha256:abbeaa772ace29e9de2570968ab6bfcb2bd2a0d6cb7943db70c8c2bb42273ad1,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/Mode.ts,24eaaf0fb48b2b926ff5846827f79dca1f640af3,3357f3d71b1ef8932dc5fbf7c75da1beae22fd9914a69fe86a210b1a6f74c362,392,8,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,NO,NO,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:24eaaf0fb48b2b926ff5846827f79dca1f640af3;sha256:3357f3d71b1ef8932dc5fbf7c75da1beae22fd9914a69fe86a210b1a6f74c362,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/NetworkRef.ts,e8c67cbb8d88fbd6880934048b42dca4897ae2e4,6a2427ddbc7261eac160f73e972d090003c06843f7699c246834c53f89f8b651,601,16,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,NO,NO,/root/repo_gap_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:e8c67cbb8d88fbd6880934048b42dca4897ae2e4;sha256:6a2427ddbc7261eac160f73e972d090003c06843f7699c246834c53f89f8b651,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/NetworkRefKind.ts,72a4f0140d7993522946575d7d7cb8ad6987d888,0dd466003e08fd873ac40350cc53852172b99bcb6000e2db5d8150b82f5b56a3,246,6,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,NO,NO,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:72a4f0140d7993522946575d7d7cb8ad6987d888;sha256:0dd466003e08fd873ac40350cc53852172b99bcb6000e2db5d8150b82f5b56a3,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/Observable.ts,cd759c4164272eb5ac28ccfdd304992f309f6615,3da53f0c8e76034b2e95ee722cc9fe8a5442b147c4a2cf4cfc6ea62b835c5a18,249,6,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,NO,NO,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:cd759c4164272eb5ac28ccfdd304992f309f6615;sha256:3da53f0c8e76034b2e95ee722cc9fe8a5442b147c4a2cf4cfc6ea62b835c5a18,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/Observation.ts,f7108ff7c978f02716e455fe50bc23616c03c780,fb7fc63bf0c501464abcca26e32510494b804c924fafb0aec67b62f14a07b792,662,13,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,YES,NO,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:f7108ff7c978f02716e455fe50bc23616c03c780;sha256:fb7fc63bf0c501464abcca26e32510494b804c924fafb0aec67b62f14a07b792,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/ObservationFrame.ts,c05747f82209d47981f26759bd78077fcd1377f6,5e5d5b816eb8d2bac93b130a4447552db639389bd6acf540022642e712aace9a,1632,37,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,YES,NO,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:c05747f82209d47981f26759bd78077fcd1377f6;sha256:5e5d5b816eb8d2bac93b130a4447552db639389bd6acf540022642e712aace9a,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/OpenSession.ts,390fcb375e1da1988eb4278966bc63bf7c288f93,5daac8afad538320ae81ee9b9bd74fb67f06738232491d6cb15ee3c6f0a44b0b,1567,33,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,NO,NO,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:390fcb375e1da1988eb4278966bc63bf7c288f93;sha256:5daac8afad538320ae81ee9b9bd74fb67f06738232491d6cb15ee3c6f0a44b0b,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/OperationContext.ts,af169537a576598069660dc17862717ec44bd690,ff016242284c748d82d683bcad61e166861f626263da20f376df8ce022fdd74e,372,6,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,NO,NO,/root/repo_gap_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:af169537a576598069660dc17862717ec44bd690;sha256:ff016242284c748d82d683bcad61e166861f626263da20f376df8ce022fdd74e,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/OperationOutcome.ts,0395191298ec6a1a147c0ca531dda3e49d7b7561,da663d62471c2d39e769acf81a524f4e48e671448d2e4484e528b6c036f138b0,278,6,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,NO,NO,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:0395191298ec6a1a147c0ca531dda3e49d7b7561;sha256:da663d62471c2d39e769acf81a524f4e48e671448d2e4484e528b6c036f138b0,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/Plane.ts,7ffd481e2f2e51436eaedde066a840d6ea3ea675,bcade28a5c5a01c7e6a290e00f5d6af91c99ae52a9341365a9a1f0bed2e8c99f,355,7,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,NO,NO,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:7ffd481e2f2e51436eaedde066a840d6ea3ea675;sha256:bcade28a5c5a01c7e6a290e00f5d6af91c99ae52a9341365a9a1f0bed2e8c99f,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/PrincipalRole.ts,8c4e9c9e6532fd6f4a7c1e43748be59d539f4a1e,252ed74d27a92948f22daeda97b8fc7086316bfe24297c2be6cacf8cf5e40b5c,442,8,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,NO,NO,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:8c4e9c9e6532fd6f4a7c1e43748be59d539f4a1e;sha256:252ed74d27a92948f22daeda97b8fc7086316bfe24297c2be6cacf8cf5e40b5c,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/RecordSpec.ts,408a6c5cb1bcca787ccc1c3487e7d2672d64514b,628766ce946df08d7efec50092e8e9023f9af7283f0a887118e8409c0ae52b27,225,4,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,NO,NO,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:408a6c5cb1bcca787ccc1c3487e7d2672d64514b;sha256:628766ce946df08d7efec50092e8e9023f9af7283f0a887118e8409c0ae52b27,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/RecordTarget.ts,2400b2a778fcc7961dfa9dd5dc4d2cf4b11bc378,abfa4528497f8eed569e4436177a39283e25c17ec64ba87d84fa21a9d99aa21e,631,13,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,NO,NO,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:2400b2a778fcc7961dfa9dd5dc4d2cf4b11bc378;sha256:abfa4528497f8eed569e4436177a39283e25c17ec64ba87d84fa21a9d99aa21e,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/ResponderReceipt.ts,62e2546edd8abccc683ca5dfdbb534e194cc83c1,78faf9cad468bd40a0fde2fb36e21b1f8521da48b80b0e1b66abba23846f871a,505,7,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,NO,NO,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:62e2546edd8abccc683ca5dfdbb534e194cc83c1;sha256:78faf9cad468bd40a0fde2fb36e21b1f8521da48b80b0e1b66abba23846f871a,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/Role.ts,59857da2b04de770f30f5ff647b8b482a4779e8e,1ecb2127d72940f8950c510be7ab07af9be4e1db9a5801a5bcb5b4945f05d477,234,6,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,NO,NO,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:59857da2b04de770f30f5ff647b8b482a4779e8e;sha256:1ecb2127d72940f8950c510be7ab07af9be4e1db9a5801a5bcb5b4945f05d477,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/RunRequest.ts,a608df207419525edde8cba2e44ca87c0e5e31b3,06d6fd2d17744922ffd10cc2f7b273a9de4071a263a631c65425c6a9cd2abcac,740,14,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,NO,NO,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:a608df207419525edde8cba2e44ca87c0e5e31b3;sha256:06d6fd2d17744922ffd10cc2f7b273a9de4071a263a631c65425c6a9cd2abcac,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-ts/src/generated/SafetyLimits.ts,eadf87142d31658505082c4711628a7ecd931590,2a08be4532df755125b07c6fd460ab839d6160dfda45f3942b7c6e5aa29fc744,535,9,TypeScript,YES,node ncp-ts/scripts/sync-bindings.mjs,NO,NO,NO,YES,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T090-T094;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; bun run check:behavior,git:f08c2ad5f68bab0a583db918439660636996ca07:eadf87142d31658505082c4711628a7ecd931590;sha256:2a08be4532df755125b07c6fd460ab839d6160dfda45f3942b7c6e5aa29fc744,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
